Gene Profile Size	Taxon Profile Size	Semantic similarity
11	2	0.03675855
11	17	0.096137097
11	54	0.62322762
11	12	0.046096415
11	11	0.37036845
11	2	0.034433497
11	24	0.37036845
11	47	0.541393486
11	62	0.424139706
11	6	0.071116756
11	45	0.397254078
11	253	0.665873265
11	59	0.365983345
11	226	0.566588626
11	36	0.173331603
11	4	0.13473435
11	6	0.03675855
11	261	0.903142662
11	24	0.367442087
11	122	0.746954475
11	157	0.365983345
11	15	0.173331603
11	16	0.37036845
11	60	0.37036845
11	66	0.210062684
11	113	0.665873265
11	156	0.610836069
11	22	0.36159824
11	32	0.291198398
11	5	0.071116756
11	168	0.367442087
11	21	0.173331603
11	166	0.697938433
11	179	0.678264815
11	32	0.304196003
11	73	0.654671473
4	157	0.064073966
15	2	0.034433497
15	7	0.094925766
15	2	0.034433497
15	43	0.096137097
15	149	0.3791923
4	10	0.034433497
4	105	0.065285297
4	34	0.065285297
4	16	0.034433497
4	89	0.065285297
15	4	0.034433497
15	2	0.017216749
4	6	0.020627381
15	8	0.096137097
4	10	0.006821266
15	4	0.034433497
4	18	0.034433497
4	21	0.051479181
4	71	0.034433497
4	39	0.065285297
4	35	0.065285297
4	48	0.051479181
15	2	0.827335736
15	148	0.401666003
4	52	0.093714435
15	372	0.3791923
4	34	0.093714435
15	3	0.294420545
4	5	0.006821266
15	2	0.096137097
4	5	0.006821266
4	38	0.096137097
4	94	0.020627381
4	87	0.064073966
4	70	0.020627381
15	2829	0.615915429
4	2	0.006821266
15	357	0.523350231
4	85	0.064073966
4	10	0.020627381
4	56	0.034433497
15	25	0.065285297
4	52	0.064073966
4	55	0.034433497
4	116	0.093714435
4	148	0.094925766
4	96	0.094925766
4	44	0.065285297
4	6	0.034433497
4	19	0.020627381
4	5	0.048068549
4	31	0.034433497
4	65	0.065285297
15	58	0.35454084
15	2	0.017216749
4	22	0.020627381
15	15	0.065285297
4	133	0.064073966
15	4	0.065285297
4	8	0.020627381
15	200	0.492703993
4	65	0.034433497
4	48	0.006821266
15	2	0.065285297
4	12	0.006821266
15	12	0.065285297
15	8	0.020627381
4	131	0.064073966
4	62	0.064073966
15	26	0.096137097
15	8	0.064073966
4	23	0.020627381
15	2	0.034433497
15	9	0.3791923
4	2	0.048068549
4	47	0.065285297
15	5	0.096137097
15	2	0.006821266
15	37	0.3791923
4	97	0.094925766
4	10	0.051479181
4	62	0.094925766
4	176	0.094925766
4	6	0.034433497
4	96	0.065285297
15	3	0
4	2	0.096137097
4	5	0.020627381
15	58	0.034433497
4	24	0.051479181
4	223	0.094925766
4	22	0.065285297
15	4	0.025170576
4	2	0.006821266
4	168	0.064073966
15	2	0.034433497
4	64	0.065285297
4	187	0.096137097
4	32	0.051479181
13	157	0.415037499
13	25	0.096137097
13	506	0.45842185
13	8	0.093714435
13	6	0.034433497
13	2	0.034433497
13	11	0.040264956
13	14	0.151555772
13	16	0.206974447
13	6	0.34983922
13	11	0.151555772
13	16	1.169098904
13	8	0.065285297
13	18	0.096137097
13	21	0.151555772
13	48	0.34983922
13	2	1.654671473
13	46	0.415037499
13	109	0.714889306
13	332	0.683526335
13	563	0.765988495
13	5	0.400210996
13	114	0.701858158
13	166	0.683526335
13	445	0.692692247
13	2829	0.955330951
13	4	0.701858158
13	9	0.046096415
13	10	0.046096415
13	166	0.669098904
13	7	0.096137097
13	248	0.669098904
13	230	0.701858158
13	19	0.492703993
13	10	0.036760427
13	42	0.573687733
13	37	0.492703993
13	177	0.669098904
13	209	0.654671473
13	84	0.669098904
13	11	0.071116756
13	68	0.573687733
13	18	0.196576465
13	10	0.094925766
13	19	0.206974447
13	11	0.206974447
13	38	0.43082296
13	139	0.701858158
13	171	0.692692247
13	7	0.065285297
13	60	0.701858158
13	58	0.315557077
13	110	0.591783767
13	592	0.669098904
13	21	0.067612227
13	453	0.692692247
13	17	0.096137097
13	57	0.591783767
13	444	0.746954475
13	25	0.503410633
13	24	0.591783767
13	121	0.62322762
13	141	0.637655051
13	50	0.54224388
13	12	0.710329984
13	3	0.020627381
13	8	0.093714435
13	17	0.096137097
13	17	0.206974447
13	68	0.654671473
13	2	0.034433497
13	11	0.62322762
13	24	0.315557077
13	11	0.096137097
13	2	0.096137097
13	122	0.301989012
13	253	0.701858158
13	385	0.733923327
13	10	0.065285297
13	178	0.424139706
13	24	0.206974447
13	14	0.683526335
13	22	0.065285297
13	6	0.071116756
13	42	0.45842185
13	39	0.492703993
13	376	0.406020538
13	20	0.206974447
13	24	0.453870746
13	31	0.096137097
13	4	0.093714435
13	66	0.151555772
13	24	0.186178482
13	2	0.034433497
13	64	0.492703993
13	187	0.701858158
13	32	0.701858158
13	4	0.096137097
13	179	0.781585806
13	32	0.096137097
4	22	0.034433497
4	96	0.034433497
4	157	0.093714435
4	22	0.034433497
28	25	0.190153025
4	25	0.020627381
4	2	0.017216749
4	8	0.034433497
28	74	0.547268385
4	17	0.006821266
4	43	0.064073966
4	44	0.020627381
28	8	0.3232876
4	43	0.034433497
4	35	0.065285297
28	2	0.043756276
4	2	0.048068549
28	35	0.624871148
4	19	0.006821266
4	11	0.051479181
4	26	0.051479181
28	246	0.492703993
4	6	0.020627381
4	2	0.003410633
4	3	0.048068549
4	151	0.093714435
4	48	0.065285297
4	3	0.003410633
4	15	0.020627381
4	37	0.020627381
4	35	0.034433497
4	120	0.065285297
28	31	0.329889381
4	42	0.034433497
28	34	0.492703993
4	11	0.020627381
4	7	0.034433497
4	87	0.093714435
4	4	0.017216749
28	20	0.479992941
4	2	0.006821266
28	40	0.56140103
4	31	0.034433497
4	28	0.034433497
28	2	0.165536687
4	11	0.006821266
28	17	0.36159824
4	117	0.093714435
28	17	0.151555772
4	4	0.006821266
28	133	0.52999721
4	200	0.034433497
4	14	0.051479181
4	185	0.034433497
4	34	0.034433497
4	129	0.065285297
4	118	0.096137097
28	25	0.424139706
4	20	0.051479181
28	2	0.035596024
4	46	0.093714435
4	82	0.034433497
28	141	0.598637438
4	2	0.003410633
28	56	0.487946137
4	56	0.020627381
28	21	0.511983055
28	50	0.595210602
4	2	0.017216749
28	12	0.3232876
4	77	0.093714435
4	2	0.048068549
28	19	0.210062684
4	59	0.093714435
4	14	0.034433497
4	15	0.064073966
4	16	0.006821266
4	6	0.006821266
28	17	0.502343524
28	69	0.526688271
4	5	0.006821266
4	14	0.096137097
4	58	0.034433497
4	5	0.006821266
4	113	0.094925766
4	5	0.034433497
4	25	0.064073966
4	20	0.006821266
28	31	0.36159824
4	31	0.034433497
4	3	0.048068549
4	40	0.034433497
28	2	0.206974447
28	10	0.284286344
4	10	0.096137097
4	4	0.046857217
4	19	0.006821266
4	13	0.051479181
28	2	0.044926345
4	2	0.003410633
37	54	0.486348467
37	2	0.206974447
37	2	0.071116756
37	1029	0.724757415
37	28	0.365983345
37	9	0.37036845
37	6	0.246793765
37	10	0.246793765
37	2	0.210062684
37	101	0.495899332
37	17	0.190153025
37	11	0.046096415
37	25	0.36159824
37	4	0.13473435
37	21	0.492703993
37	2	0.034433497
37	35	0.304196003
37	21	0.36159824
37	4	0.329889381
37	21	0.226884106
37	22	0.268431914
37	13	0.37036845
37	19	0.34574381
37	148	0.678082177
37	34	0.486348467
37	3	0.554309711
37	5	0.109714009
37	263	0.727920455
37	114	0.727920455
37	5	0.109714009
37	4	0.502343524
37	37	0.765988495
37	196	0.687248089
37	16	0.486348467
37	23	0.563949242
37	42	0.663654746
37	34	0.654671473
37	34	0.563949242
37	789	1.118126101
37	6	0.468061381
37	64	0.727920455
37	15	0.329889381
37	20	0.479992941
37	1239	0.856730646
37	49	0.797183117
37	7	0.284286344
37	60	0.765988495
37	27	0.511983055
37	38	0.635293451
37	65	0.746954475
37	2	0.492703993
37	58	0.635293451
37	88	0.615915429
37	58	0.486348467
37	592	0.683526335
37	24	0.554309711
37	14	0.511983055
37	444	0.714889306
37	129	0.678264815
37	131	0.631731234
37	244	0.701858158
37	3	0.105045076
37	28	0.551883411
37	206	0.781585806
37	2	0.039087356
37	24	0.487946137
37	2	0.151555772
37	81	0.551883411
37	292	0.746954475
37	50	0.86751332
37	12	0.608995975
37	20	0.615915429
37	77	0.724757415
37	20	0.479992941
37	4	0.071116756
37	253	0.746954475
37	19	0.329889381
37	226	0.647547038
37	28	0.365983345
37	14	0.397254078
37	10	0.210062684
37	176	0.937843524
37	33	0.492703993
37	17	0.486348467
37	14	0.647547038
37	79	0.602076522
37	96	0.36159824
37	7	0.246793765
37	50	0.654671473
37	15	0.329889381
37	58	0.37036845
37	60	0.486348467
37	38	0.502343524
37	31	0.37036845
37	4	0.267464922
37	65	0.365983345
37	33	0.391348746
37	16	0.495899332
37	32	0.36159824
37	2	0.190153025
37	22	0.13473435
37	120	0.563949242
37	43	0.391348746
37	506	0.602076522
37	34	0.492703993
37	47	0.395733851
37	146	0.654671473
37	16	0.579765047
37	20	0.391348746
37	44	0.395733851
37	275	0.511983055
37	4	0.096137097
37	8	0.34574381
37	2	0.096137097
37	2	0.210062684
37	11	0.36159824
37	11	0.173331603
37	92	0.663654746
37	6	0.13473435
37	10	0.329889381
37	46	0.647547038
37	246	0.492703993
37	52	0.421099252
37	506	0.781585806
37	38	0.781585806
37	83	0.631731234
37	203	0.746954475
37	13	0.765988495
37	166	0.765988495
37	31	0.452066324
37	233	0.765988495
37	22	0.364515724
37	10	0.383686013
37	45	0.692692247
37	606	0.918421853
37	209	0.765988495
37	85	0.765988495
37	148	0.701858158
37	25	0.647547038
37	87	0.663654746
37	98	0.701858158
37	139	0.727920455
37	247	0.916278174
37	77	0.781585806
37	5	0.184488368
37	40	0.635293451
37	724	0.929204528
37	2	0.042591885
37	13	0.486348467
37	17	0.602076522
37	2	0.13473435
37	4	0.096137097
37	133	0.557029788
37	4	0.511983055
37	63	0.452066324
37	9	0.420795591
37	45	0.916278174
37	24	0.603849598
37	7	0.654671473
37	264	0.727920455
37	82	0.503941194
37	141	0.511983055
37	17	0.479992941
37	54	0.678264815
37	72	0.615915429
37	112	0.916278174
37	6	0.03675855
37	92	0.511983055
37	2	0.071116756
37	22	0.635293451
37	6	0.173331603
37	97	0.654671473
37	89	0.424139706
37	157	0.492703993
37	7	0.411296687
37	4	0.36159824
37	4	0.13473435
37	43	0.591783767
37	70	0.365983345
37	157	0.486348467
37	28	0.329889381
37	25	0.615915429
37	101	0.502343524
37	24	0.651109255
37	2	0.206974447
37	3	0.492703993
37	84	0.456901622
37	22	0.409051414
37	32	0.348600636
37	5	0.210062684
37	5	0.173331603
37	2	0.096137097
37	4	0.034433497
37	28	0.329889381
37	12	0.190153025
37	2	0.096137097
37	21	0.332746206
37	128	0.479992941
37	179	0.746954475
37	6	0.206974447
13	162	0.419588603
13	18	0.020627381
13	2	0.034433497
13	74	0.588115164
13	101	0.683526335
13	43	0.196576465
13	48	0.315557077
13	6	0.046096415
13	2	0.765988495
13	4	0.020627381
13	46	0.492703993
13	39	0.492703993
13	92	0.492703993
13	22	0.151555772
13	22	0.096137097
13	34	0.094925766
13	11	0.096137097
13	285	0.45842185
13	372	0.683526335
13	118	0.683526335
13	314	0.45842185
13	48	0.781585806
13	203	0.701858158
13	2	0.034433497
13	614	0.692692247
13	6	0.368145828
13	198	0.683526335
13	60	0.781585806
13	196	0.733923327
13	31	0.096137097
13	16	0.096137097
13	45	0.669098904
13	55	0.34983922
13	283	0.62322762
13	17	0.151555772
13	42	0.45842185
13	102	0.701858158
13	87	0.492703993
13	8	0.096137097
13	247	0.701858158
13	65	0.669098904
13	9	0.065285297
13	58	0.43082296
13	2	0.034433497
13	8	0.065285297
13	283	0.746954475
13	198	0.654671473
13	34	0.14115779
13	129	0.591783767
13	30	0.206974447
13	118	0.765988495
13	45	0.797183117
13	45	0.714889306
13	2	0.096137097
13	36	0.14115779
13	62	0.399379107
13	264	0.714889306
13	2	0.006821266
13	54	0.669098904
13	19	0.591783767
13	206	0.714889306
13	56	0.206974447
13	13	0.43082296
13	9	0.071116756
13	62	0.424139706
13	11	0.096137097
13	12	0.375404285
13	57	1.04384913
13	47	0.206974447
13	97	0.683526335
13	14	0.046096415
13	105	0.186178482
13	165	0.45842185
13	14	0.206974447
13	14	0.096137097
13	16	0.071116756
13	6	0.206974447
13	18	0.445250391
13	79	0.683526335
13	14	0.040264956
13	3	0
13	4	0.020627381
13	23	0.206974447
13	11	0.096137097
13	14	0.020627381
13	5	0.020627381
13	5	0.040264956
13	97	0.186178482
13	223	0.654671473
13	11	0.206974447
13	23	0.206974447
13	32	0.096137097
13	2	0.034433497
13	168	0.311005973
13	12	0.065285297
13	21	0.040264956
13	166	0.34983922
13	39	0.151555772
13	2	0.006821266
13	73	0.683526335
4	4	0.020627381
4	2	0.048068549
4	14	0.096137097
4	6	0.006821266
4	101	0.065285297
4	146	0.065285297
4	6	0.096137097
4	11	0.065285297
4	4	0.048068549
4	98	0.034433497
4	4	0.006821266
4	4	0.048068549
4	46	0.034433497
4	87	0.034433497
4	60	0.065285297
4	2	0.006821266
4	6	0.006821266
4	11	0.006821266
4	6	0.051479181
4	21	0.051479181
4	34	0.05026785
4	60	0.094925766
4	2	0.048068549
4	12	0.020627381
4	2	0.048068549
4	83	0.064073966
4	83	0.064073966
4	432	0.094925766
4	128	0.096137097
4	198	0.094925766
4	60	0.034433497
4	272	0.094925766
4	22	0.020627381
4	248	0.094925766
4	16	0.020627381
4	378	0.094925766
4	230	0.094925766
4	37	0.065285297
4	34	0.065285297
4	25	0.020627381
4	65	0.034433497
4	789	0.096137097
4	49	0.034433497
4	171	0.096137097
4	65	0.065285297
4	40	0.020627381
4	38	0.020627381
4	355	0.093714435
4	9	0.020627381
4	16	0.034433497
4	23	0.034433497
4	2	0.006821266
4	58	0.034433497
4	19	0.020627381
4	47	0.034433497
4	4	0.006821266
4	236	0.094925766
4	24	0.051479181
4	9	0.006821266
4	2	0.048068549
4	36	0.064073966
4	2	0.003410633
4	50	0.096137097
4	68	0.020627381
4	12	0.020627381
4	112	0.096137097
4	2	0.006821266
4	11	0.051479181
4	6	0.048068549
4	106	0.093714435
4	45	0.034433497
4	226	0.093714435
4	28	0.431062796
4	165	0.094925766
4	16	0.051479181
4	7	0.034433497
4	10	0.006821266
4	261	0.096137097
4	33	0.096137097
4	17	0.034433497
4	8	0.034433497
4	14	0.020627381
4	22	0.051479181
4	42	0.064073966
4	4	0.006821266
4	83	0.065285297
4	7	0.096137097
4	122	0.096137097
4	157	0.093714435
4	2	0.382994248
4	376	0.093714435
4	6	0.006821266
4	84	0.034433497
4	5	0.051479181
4	14	0.065285297
4	4	0.003410633
4	4	0.003410633
4	12	0.006821266
4	21	0.020627381
4	179	0.096137097
4	4	0.034433497
4	120	0.064073966
4	1029	0.093714435
4	952	0.094925766
4	7	0.020627381
4	74	0.065285297
4	14	0.020627381
4	25	0.020627381
4	78	0.065285297
4	4	0.096137097
4	16	0.034433497
4	22	0.051479181
4	2	0.827335736
4	10	0.051479181
4	148	0.096137097
4	109	0.096137097
4	285	0.094925766
4	372	0.398997628
4	118	0.094925766
4	263	0.093714435
4	506	0.096137097
4	536	0.094925766
4	40	0.034433497
4	312	0.093714435
4	8	0.398997628
4	40	0.065285297
4	357	0.094925766
4	164	0.096137097
4	349	0.093714435
4	74	0.064073966
4	19	0.020627381
4	10	0.006821266
4	34	0.034433497
4	41	0.034433497
4	48	0.020627381
4	166	0.064073966
4	11	0.034433497
4	18	0.034433497
4	25	0.034433497
4	367	0.094925766
4	38	0.020627381
4	75	0.034433497
4	78	0.065285297
4	5	0.006821266
4	45	0.064073966
4	17	0.006821266
4	56	0.064073966
4	58	0.020627381
4	88	0.034433497
4	13	0.020627381
4	17	0.034433497
4	283	0.096137097
4	57	0.093714435
4	63	0.065285297
4	2	0.048068549
4	264	0.094925766
4	159	0.034433497
4	12	0.096137097
4	26	0.034433497
4	103	0.034433497
4	17	0.020627381
4	54	0.065285297
4	2	0.003410633
4	6	0.006821266
4	18	0.034433497
4	292	0.094925766
4	5	0.048068549
4	20	0.051479181
4	57	0.065285297
4	10	0.020627381
4	22	0.064073966
4	50	0.065285297
4	89	0.064073966
4	122	0.064073966
4	2	0
4	55	0.064073966
4	36	0.034433497
4	4	0.020627381
4	43	0.096137097
4	70	0.034433497
4	165	0.096137097
4	57	0.051479181
4	16	0.034433497
4	69	0.065285297
4	18	0.096137097
4	36	0.064073966
4	48	0.093714435
4	16	0.065285297
4	10	0.006821266
4	97	0.064073966
4	101	0.093714435
4	156	0.094925766
4	2	0.048068549
4	32	0.093714435
4	2	0.006821266
4	57	0.065285297
4	24	0.034433497
4	2	0.006821266
4	4	0.048068549
4	400	0.096137097
13	11	0.206974447
13	96	0.311005973
13	157	0.424139706
13	54	0.151555772
13	7	0.065285297
13	10	0.260138402
13	47	0.196576465
13	6	0.034433497
13	18	0.34983922
13	4	0.096137097
13	60	0.588115164
13	10	0.151555772
13	43	0.186178482
13	11	0.486481471
13	86	0.588115164
13	4	0.020627381
13	71	0.206974447
13	35	0.492703993
13	39	0.206974447
13	19	0.151555772
13	181	0.654671473
13	2	0.096137097
13	5	0.400210996
13	83	0.45842185
13	83	0.781585806
13	70	0.62322762
13	113	0.669098904
13	37	0.419588603
13	357	0.692692247
13	35	0.539405589
13	349	0.714889306
13	233	0.591783767
13	29	0.654671473
13	34	0.683526335
13	24	0.654671473
13	606	0.724757415
13	148	0.654671473
13	44	0.492703993
13	64	0.678264815
13	15	0.071116756
13	4	0.754056332
13	2	0.034433497
13	11	0.065285297
13	6	0.096137097
13	88	0.424139706
13	16	0.151555772
13	2	0.020627381
13	19	0.710329984
13	17	0.151555772
13	47	0.301989012
13	133	0.206974447
13	34	0.654671473
13	65	0.669098904
13	48	0.065285297
13	236	0.714889306
13	24	0.399379107
13	9	0.065285297
13	73	0.492703993
13	72	0.591783767
13	112	0.765988495
13	4	0.151555772
13	81	0.591783767
13	292	0.683526335
13	5	0.096137097
13	21	0.43082296
13	50	0.683526335
13	2	0.034433497
13	2	0.034433497
13	20	0.43082296
13	77	0.591783767
13	12	0.071116756
13	50	0.683526335
13	11	0.683526335
13	14	0.096137097
13	15	0.093714435
13	4	0.048068549
13	70	0.151555772
13	55	0.492703993
13	261	0.492703993
13	103	0.683526335
13	96	0.206974447
13	48	0.196576465
13	28	0.096137097
13	60	0.315557077
13	66	0.151555772
13	38	0.415037499
13	101	0.151555772
13	37	0.206974447
13	110	0.492703993
13	84	0.206974447
13	90	0.724757415
13	2	0.034433497
13	10	0.34983922
13	5	0.065285297
13	4	0.020627381
13	4	0.020627381
13	13	0.096137097
13	400	0.797183117
13	128	0.151555772
13	102	0.206974447
13	1058	0.683526335
13	46	0.096137097
13	34	0.486481471
13	146	0.588115164
13	89	0.724757415
13	20	0.34983922
13	44	0.206974447
13	52	0.588115164
13	4	1.257101145
13	98	0.492703993
13	18	0.34983922
13	6	0.445250391
13	6	0.065285297
13	6	0.151555772
13	4	0.206974447
13	19	0.096137097
13	26	0.206974447
13	52	0.34983922
13	6	0.120703972
13	151	0.62322762
13	8	0.151555772
13	2	0.020627381
13	12	0.065285297
13	432	0.669098904
13	8	0.701858158
13	14	0.071116756
13	13	0.955330951
13	2	0.034433497
13	37	0.424139706
13	74	0.492703993
13	135	0.444853785
13	120	0.591783767
13	228	0.654671473
13	272	0.669098904
13	378	0.692692247
13	23	0.364515724
13	30	0.654671473
13	25	0.492703993
13	136	0.654671473
13	96	0.669098904
13	25	0.724757415
13	5	0.654671473
13	98	0.683526335
13	367	0.746954475
13	75	0.573687733
13	361	0.714889306
13	27	0.492703993
13	4	0.034433497
13	65	0.573687733
13	16	0.678264815
13	5	0.036760427
13	45	0.45842185
13	355	0.654671473
13	17	0.096137097
13	17	0.065285297
13	4	0.034433497
13	185	0.765988495
13	112	0.765988495
13	38	0.415037499
13	244	0.62322762
13	40	0.591783767
13	7	0.654671473
13	159	0.781585806
13	32	0.43082296
13	234	0.683526335
13	28	0.151555772
13	6	0.034433497
13	18	0.206974447
13	47	0.397003576
13	6	0.186178482
13	877	0.733923327
13	59	0.424139706
13	16	0.096137097
13	36	0.096137097
13	72	0.415037499
13	16	0.120703972
13	6	0.020627381
13	165	0.588115164
13	8	0.040264956
13	17	0.492703993
13	12	0.093714435
13	2	0.206974447
13	41	0.14115779
13	6	0.34983922
13	58	0.34983922
13	10	0.065285297
13	6	0.065285297
13	4	0.096137097
13	59	0.683526335
13	44	0.206974447
13	56	0.206974447
13	3	0.096137097
13	40	0.206974447
13	5	0.065285297
13	57	0.588115164
13	65	0.186178482
13	2	0.020627381
13	28	0.151555772
13	103	0.637655051
13	6	0.096137097
37	18	0.042591885
37	7	0.329889381
37	1058	0.714889306
37	46	0.304196003
37	191	0.654671473
37	8	0.36159824
37	4	0.288341573
37	14	0.329889381
37	2	0.046096415
37	89	0.570125515
37	98	0.422619479
37	16	0.570125515
37	18	0.365983345
37	46	0.421099252
37	39	0.34574381
37	22	0.206974447
37	8	0.13473435
37	48	0.37036845
37	11	0.284286344
37	26	0.421099252
37	9	0.34574381
37	332	0.781585806
37	2	0.034433497
37	151	0.916278174
37	48	0.635293451
37	3	0.105045076
37	536	0.918421853
37	80	0.631731234
37	83	0.635293451
37	614	0.797183117
37	94	0.596930144
37	87	0.635293451
37	445	0.856730646
37	2829	1.214850872
37	113	0.765988495
37	8	0.615915429
37	9	0.284286344
37	198	0.746954475
37	54	0.486348467
37	60	0.591783767
37	631	0.916278174
37	272	0.714889306
37	70	0.511983055
37	34	0.687248089
37	65	0.608995975
37	82	0.683526335
37	16	0.635293451
37	44	0.635293451
37	17	0.486348467
37	12	0.37036845
37	7	0.392868973
37	4	0.520027568
37	361	0.856730646
37	171	0.746954475
37	65	0.692692247
37	16	0.765988495
37	17	0.479992941
37	23	0.615915429
37	110	0.635293451
37	21	0.563949242
37	22	0.190153025
37	200	0.797183117
37	55	0.563949242
37	198	0.651109255
37	517	0.781585806
37	34	0.452066324
37	45	0.495899332
37	8	0.173331603
37	17	0.206974447
37	487	0.918421853
37	32	0.635293451
37	18	0.492703993
37	10	0.329889381
37	12	0.206974447
37	45	0.492703993
37	59	0.422619479
37	55	0.479992941
37	14	0.096137097
37	385	0.916278174
37	72	0.424139706
37	10	0.329889381
37	62	0.563949242
37	261	0.647547038
37	18	0.456901622
37	2	0.206974447
37	10	0.34574381
37	47	0.34574381
37	20	0.424139706
37	90	0.495899332
37	223	0.714889306
37	11	0.554309711
37	90	0.927060849
37	40	0.37036845
37	2	0.173331603
37	4	0.069905425
37	66	0.486348467
37	57	0.651109255
37	24	0.479992941
37	103	0.631731234
37	39	0.492703993
28	22	0.38248495
28	7	0.206974447
28	120	0.631731234
28	1058	0.663654746
28	191	0.615915429
28	47	0.502343524
28	89	0.545670715
28	6	0.206974447
28	4	0.173331603
28	27	0.486348467
28	8	0.173331603
28	6	0.335603032
28	6	0.245975703
28	4	0.13473435
28	11	0.13473435
28	35	0.36159824
28	46	0.452066324
28	4	0.044926345
28	22	0.206974447
28	6	0.043756276
28	6	0.245975703
28	372	0.623092238
28	39	0.424139706
28	6	0.190153025
28	2	0.035596024
28	563	0.640496615
28	3	0.105045076
28	114	0.652888165
28	166	0.692692247
28	40	0.452066324
28	87	0.633510143
28	2829	0.765988495
28	357	0.608995975
28	349	0.663654746
28	18	0.495987998
28	378	0.672638019
28	230	0.663654746
28	19	0.563949242
28	10	0.165536687
28	42	0.486348467
28	52	0.598637438
28	55	0.503941194
28	10	0.343483694
28	11	0.424139706
28	39	0.608995975
